PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
RF_TU_MN009;5906;201712051100;81;7;1
RF_TU_MN009;5906;201712051200;87;7;1
RF_TU_MN009;5906;201712051300;86;7;1
RF_TU_MN009;5906;201712051400;83;7;1
RF_TU_MN009;5906;201712051500;84;7;1
RF_TU_MN009;5906;201712051600;85;7;1
RF_TU_MN009;5906;201712051700;86;7;1
RF_TU_MN009;5906;201712051800;85;7;1
RF_TU_MN009;5906;201712051900;86;7;1
RF_TU_MN009;5906;201712052000;87;7;1
RF_TU_MN009;5906;201712052100;86;7;1
RF_TU_MN009;5906;201712052200;87;7;1
RF_TU_MN009;5906;201712052300;87;7;1
RF_TU_MN009;5906;201712060000;89;7;1
RF_TU_MN009;5906;201712060100;87;7;1
RF_TU_MN009;5906;201712060200;87;7;1
RF_TU_MN009;5906;201712060300;88;7;1
RF_TU_MN009;5906;201712060400;87;7;1
RF_TU_MN009;5906;201712060500;90;7;1
RF_TU_MN009;5906;201712060600;89;7;1
RF_TU_MN009;5906;201712060700;89;7;1
RF_TU_MN009;5906;201712060800;89;7;1
RF_TU_MN009;5906;201712060900;89;7;1
RF_TU_MN009;5906;201712061000;87;7;1
RF_TU_MN009;5906;201712061100;88;7;1
RF_TU_MN009;5906;201712061200;88;7;1
RF_TU_MN009;5906;201712061300;87;7;1
RF_TU_MN009;5906;201712061400;87;7;1
RF_TU_MN009;5906;201712061500;88;7;1
RF_TU_MN009;5906;201712061600;90;7;1
RF_TU_MN009;5906;201712061700;91;7;1
RF_TU_MN009;5906;201712061800;92;7;1
RF_TU_MN009;5906;201712061900;92;7;1
RF_TU_MN009;5906;201712062000;92;7;1
RF_TU_MN009;5906;201712062100;92;7;1
RF_TU_MN009;5906;201712062200;92;7;1
RF_TU_MN009;5906;201712062300;89;7;1
RF_TU_MN009;5906;201712070000;90;7;1
RF_TU_MN009;5906;201712070100;91;7;1
RF_TU_MN009;5906;201712070200;96;7;1
RF_TU_MN009;5906;201712070300;97;7;1
RF_TU_MN009;5906;201712070400;96;7;1
RF_TU_MN009;5906;201712070500;94;7;1
RF_TU_MN009;5906;201712070600;92;7;1
RF_TU_MN009;5906;201712070700;94;7;1
RF_TU_MN009;5906;201712070800;95;7;1
RF_TU_MN009;5906;201712070900;91;7;1
RF_TU_MN009;5906;201712071000;83;7;1
RF_TU_MN009;5906;201712071100;78;7;1
RF_TU_MN009;5906;201712071200;72;7;1
RF_TU_MN009;5906;201712071300;70;7;1
RF_TU_MN009;5906;201712071400;68;7;1
RF_TU_MN009;5906;201712071500;70;7;1
RF_TU_MN009;5906;201712071600;76;7;1
RF_TU_MN009;5906;201712071700;82;7;1
RF_TU_MN009;5906;201712071800;81;7;1
RF_TU_MN009;5906;201712071900;79;7;1
RF_TU_MN009;5906;201712072000;81;7;1
RF_TU_MN009;5906;201712072100;78;7;1
RF_TU_MN009;5906;201712072200;84;7;1
RF_TU_MN009;5906;201712072300;89;7;1
RF_TU_MN009;5906;201712080000;93;7;1
RF_TU_MN009;5906;201712080100;93;7;1
RF_TU_MN009;5906;201712080200;92;7;1
RF_TU_MN009;5906;201712080300;91;7;1
RF_TU_MN009;5906;201712080400;80;7;1
RF_TU_MN009;5906;201712080500;82;7;1
RF_TU_MN009;5906;201712080600;81;7;1
RF_TU_MN009;5906;201712080700;81;7;1
RF_TU_MN009;5906;201712080800;73;7;1
RF_TU_MN009;5906;201712080900;70;7;1
RF_TU_MN009;5906;201712081000;67;7;1
RF_TU_MN009;5906;201712081100;66;7;1
RF_TU_MN009;5906;201712081200;98;7;1
RF_TU_MN009;5906;201712081300;92;7;1
RF_TU_MN009;5906;201712081400;80;7;1
RF_TU_MN009;5906;201712081500;77;7;1
RF_TU_MN009;5906;201712081600;77;7;1
RF_TU_MN009;5906;201712081700;80;7;1
RF_TU_MN009;5906;201712081800;79;7;1
RF_TU_MN009;5906;201712081900;85;7;1
RF_TU_MN009;5906;201712082000;77;7;1
RF_TU_MN009;5906;201712082100;87;7;1
RF_TU_MN009;5906;201712082200;88;7;1
RF_TU_MN009;5906;201712082300;78;7;1
RF_TU_MN009;5906;201712090000;80;7;1
RF_TU_MN009;5906;201712090100;79;7;1
RF_TU_MN009;5906;201712090200;78;7;1
RF_TU_MN009;5906;201712090300;75;7;1
RF_TU_MN009;5906;201712090400;76;7;1
RF_TU_MN009;5906;201712090500;77;7;1
RF_TU_MN009;5906;201712090600;79;7;1
RF_TU_MN009;5906;201712090700;74;7;1
RF_TU_MN009;5906;201712090800;74;7;1
RF_TU_MN009;5906;201712090900;70;7;1
RF_TU_MN009;5906;201712091000;67;7;1
RF_TU_MN009;5906;201712091100;61;7;1
RF_TU_MN009;5906;201712091200;59;7;1
RF_TU_MN009;5906;201712091300;62;7;1
RF_TU_MN009;5906;201712091400;64;7;1
RF_TU_MN009;5906;201712091500;81;7;1
RF_TU_MN009;5906;201712091600;82;7;1
RF_TU_MN009;5906;201712091700;69;7;1
RF_TU_MN009;5906;201712091800;69;7;1
RF_TU_MN009;5906;201712091900;80;7;1
RF_TU_MN009;5906;201712092000;79;7;1
RF_TU_MN009;5906;201712092100;79;7;1
RF_TU_MN009;5906;201712092200;75;7;1
RF_TU_MN009;5906;201712092300;72;7;1
RF_TU_MN009;5906;201712100000;78;7;1
RF_TU_MN009;5906;201712100100;81;7;1
RF_TU_MN009;5906;201712100200;82;7;1
RF_TU_MN009;5906;201712100300;83;7;1
RF_TU_MN009;5906;201712100400;81;7;1
RF_TU_MN009;5906;201712100500;80;7;1
RF_TU_MN009;5906;201712100600;87;7;1
RF_TU_MN009;5906;201712100700;89;7;1
RF_TU_MN009;5906;201712100800;83;7;1
RF_TU_MN009;5906;201712100900;77;7;1
RF_TU_MN009;5906;201712101000;71;7;1
RF_TU_MN009;5906;201712101100;96;7;1
RF_TU_MN009;5906;201712101200;96;7;1
RF_TU_MN009;5906;201712101300;95;7;1
RF_TU_MN009;5906;201712101400;95;7;1
RF_TU_MN009;5906;201712101500;95;7;1
RF_TU_MN009;5906;201712101600;96;7;1
RF_TU_MN009;5906;201712101700;97;7;1
RF_TU_MN009;5906;201712101800;96;7;1
RF_TU_MN009;5906;201712101900;93;7;1
RF_TU_MN009;5906;201712102000;91;7;1
RF_TU_MN009;5906;201712102100;84;7;1
RF_TU_MN009;5906;201712102200;78;7;1
RF_TU_MN009;5906;201712102300;77;7;1
RF_TU_MN009;5906;201712110000;86;7;1
RF_TU_MN009;5906;201712110100;89;7;1
RF_TU_MN009;5906;201712110200;93;7;1
RF_TU_MN009;5906;201712110300;96;7;1
RF_TU_MN009;5906;201712110400;99;7;1
RF_TU_MN009;5906;201712110500;97;7;1
RF_TU_MN009;5906;201712110600;97;7;1
RF_TU_MN009;5906;201712110700;97;7;1
RF_TU_MN009;5906;201712110800;96;7;1
RF_TU_MN009;5906;201712110900;97;7;1
RF_TU_MN009;5906;201712111000;95;7;1
RF_TU_MN009;5906;201712111100;92;7;1
RF_TU_MN009;5906;201712111200;90;7;1
RF_TU_MN009;5906;201712111300;93;7;1
RF_TU_MN009;5906;201712111400;95;7;1
RF_TU_MN009;5906;201712111500;91;7;1
RF_TU_MN009;5906;201712111600;88;7;1
RF_TU_MN009;5906;201712111700;87;7;1
RF_TU_MN009;5906;201712111800;79;7;1
RF_TU_MN009;5906;201712111900;82;7;1
RF_TU_MN009;5906;201712112000;80;7;1
RF_TU_MN009;5906;201712112100;73;7;1
RF_TU_MN009;5906;201712112200;72;7;1
RF_TU_MN009;5906;201712112300;78;7;1
RF_TU_MN009;5906;201712120000;77;7;1
RF_TU_MN009;5906;201712120100;68;7;1
RF_TU_MN009;5906;201712120200;74;7;1
RF_TU_MN009;5906;201712120300;73;7;1
RF_TU_MN009;5906;201712120400;78;7;1
RF_TU_MN009;5906;201712120500;73;7;1
RF_TU_MN009;5906;201712120600;71;7;1
RF_TU_MN009;5906;201712120700;71;7;1
RF_TU_MN009;5906;201712120800;74;7;1
RF_TU_MN009;5906;201712120900;71;7;1
RF_TU_MN009;5906;201712121000;69;7;1
RF_TU_MN009;5906;201712121100;69;7;1
RF_TU_MN009;5906;201712121200;72;7;1
RF_TU_MN009;5906;201712121300;84;7;1
RF_TU_MN009;5906;201712121400;68;7;1
RF_TU_MN009;5906;201712121500;60;7;1
RF_TU_MN009;5906;201712121600;65;7;1
RF_TU_MN009;5906;201712121700;74;7;1
RF_TU_MN009;5906;201712121800;82;7;1
RF_TU_MN009;5906;201712121900;80;7;1
RF_TU_MN009;5906;201712122000;86;7;1
RF_TU_MN009;5906;201712122100;92;7;1
RF_TU_MN009;5906;201712122200;96;7;1
RF_TU_MN009;5906;201712122300;98;7;1
RF_TU_MN009;5906;201712130000;97;7;1
RF_TU_MN009;5906;201712130100;97;7;1
RF_TU_MN009;5906;201712130200;94;7;1
RF_TU_MN009;5906;201712130300;97;7;1
RF_TU_MN009;5906;201712130400;95;7;1
RF_TU_MN009;5906;201712130500;91;7;1
RF_TU_MN009;5906;201712130600;91;7;1
RF_TU_MN009;5906;201712130700;86;7;1
RF_TU_MN009;5906;201712130800;83;7;1
RF_TU_MN009;5906;201712130900;80;7;1
RF_TU_MN009;5906;201712131000;73;7;1
RF_TU_MN009;5906;201712131100;71;7;1
RF_TU_MN009;5906;201712131200;70;7;1
RF_TU_MN009;5906;201712131300;63;7;1
RF_TU_MN009;5906;201712131400;78;7;1
RF_TU_MN009;5906;201712131500;92;7;1
RF_TU_MN009;5906;201712131600;95;7;1
RF_TU_MN009;5906;201712131700;96;7;1
RF_TU_MN009;5906;201712131800;93;7;1
RF_TU_MN009;5906;201712131900;91;7;1
RF_TU_MN009;5906;201712132000;89;7;1
RF_TU_MN009;5906;201712132100;92;7;1
RF_TU_MN009;5906;201712132200;94;7;1
RF_TU_MN009;5906;201712132300;95;7;1
RF_TU_MN009;5906;201712140000;95;7;1
RF_TU_MN009;5906;201712140100;88;7;1
RF_TU_MN009;5906;201712140200;89;7;1
RF_TU_MN009;5906;201712140300;90;7;1
RF_TU_MN009;5906;201712140400;83;7;1
RF_TU_MN009;5906;201712140500;71;7;1
RF_TU_MN009;5906;201712140600;61;7;1
RF_TU_MN009;5906;201712140700;64;7;1
RF_TU_MN009;5906;201712140800;67;7;1
RF_TU_MN009;5906;201712140900;68;7;1
RF_TU_MN009;5906;201712141000;67;7;1
RF_TU_MN009;5906;201712141100;64;7;1
RF_TU_MN009;5906;201712141200;66;7;1
RF_TU_MN009;5906;201712141300;67;7;1
RF_TU_MN009;5906;201712141400;67;7;1
RF_TU_MN009;5906;201712141500;69;7;1
RF_TU_MN009;5906;201712141600;69;7;1
RF_TU_MN009;5906;201712141700;74;7;1
RF_TU_MN009;5906;201712141800;83;7;1
RF_TU_MN009;5906;201712141900;84;7;1
RF_TU_MN009;5906;201712142000;90;7;1
RF_TU_MN009;5906;201712142100;91;7;1
RF_TU_MN009;5906;201712142200;92;7;1
RF_TU_MN009;5906;201712142300;92;7;1
RF_TU_MN009;5906;201712150000;93;7;1
RF_TU_MN009;5906;201712150100;96;7;1
RF_TU_MN009;5906;201712150200;94;7;1
RF_TU_MN009;5906;201712150300;90;7;1
RF_TU_MN009;5906;201712150400;85;7;1
RF_TU_MN009;5906;201712150500;85;7;1
RF_TU_MN009;5906;201712150600;92;7;1
RF_TU_MN009;5906;201712150700;89;7;1
RF_TU_MN009;5906;201712150800;90;7;1
RF_TU_MN009;5906;201712150900;94;7;1
RF_TU_MN009;5906;201712151000;96;7;1
RF_TU_MN009;5906;201712151100;96;7;1
RF_TU_MN009;5906;201712151200;87;7;1
RF_TU_MN009;5906;201712151300;89;7;1
RF_TU_MN009;5906;201712151400;78;7;1
RF_TU_MN009;5906;201712151500;85;7;1
