PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
R1_MN008;5906;201712040300;0;3;0
R1_MN008;5906;201712040400;0;3;0
R1_MN008;5906;201712040500;0.2;3;0
R1_MN008;5906;201712040600;0.1;3;0
R1_MN008;5906;201712040700;0;3;0
R1_MN008;5906;201712040800;0.1;3;0
R1_MN008;5906;201712040900;0.2;3;0
R1_MN008;5906;201712041000;0;3;0
R1_MN008;5906;201712041100;0.1;3;0
R1_MN008;5906;201712041200;0.1;3;0
R1_MN008;5906;201712041300;0;3;0
R1_MN008;5906;201712041400;0;3;0
R1_MN008;5906;201712041500;0;3;0
R1_MN008;5906;201712041600;0;3;0
R1_MN008;5906;201712041700;0;3;0
R1_MN008;5906;201712041800;0;3;0
R1_MN008;5906;201712041900;0;3;0
R1_MN008;5906;201712042000;0;3;0
R1_MN008;5906;201712042100;0;3;0
R1_MN008;5906;201712042200;0;3;0
R1_MN008;5906;201712042300;0;3;0
R1_MN008;5906;201712050000;0;3;0
R1_MN008;5906;201712050100;0;3;0
R1_MN008;5906;201712050200;0;3;0
R1_MN008;5906;201712050300;0;3;0
R1_MN008;5906;201712050400;0;3;0
R1_MN008;5906;201712050500;0;3;0
R1_MN008;5906;201712050600;0;3;0
R1_MN008;5906;201712050700;0;3;0
R1_MN008;5906;201712050800;0;3;0
R1_MN008;5906;201712050900;0;3;0
R1_MN008;5906;201712051000;0;3;0
R1_MN008;5906;201712051100;0;3;0
R1_MN008;5906;201712051200;0;3;0
R1_MN008;5906;201712051300;0.1;3;0
R1_MN008;5906;201712051400;0;3;0
R1_MN008;5906;201712051500;0;3;0
R1_MN008;5906;201712051600;0;3;0
R1_MN008;5906;201712051700;0;3;0
R1_MN008;5906;201712051800;0;3;0
R1_MN008;5906;201712051900;0;3;0
R1_MN008;5906;201712052000;0;3;0
R1_MN008;5906;201712052100;0;3;0
R1_MN008;5906;201712052200;0;3;0
R1_MN008;5906;201712052300;0;3;0
R1_MN008;5906;201712060000;0;3;0
R1_MN008;5906;201712060100;0;3;0
R1_MN008;5906;201712060200;0;3;0
R1_MN008;5906;201712060300;0;3;0
R1_MN008;5906;201712060400;0;3;0
R1_MN008;5906;201712060500;0;3;0
R1_MN008;5906;201712060600;0;3;0
R1_MN008;5906;201712060700;0;3;0
R1_MN008;5906;201712060800;0;3;0
R1_MN008;5906;201712060900;0;3;0
R1_MN008;5906;201712061000;0;3;0
R1_MN008;5906;201712061100;0;3;0
R1_MN008;5906;201712061200;0;3;0
R1_MN008;5906;201712061300;0;3;0
R1_MN008;5906;201712061400;0;3;0
R1_MN008;5906;201712061500;0;3;0
R1_MN008;5906;201712061600;0;3;0
R1_MN008;5906;201712061700;0;3;0
R1_MN008;5906;201712061800;0;3;0
R1_MN008;5906;201712061900;0;3;0
R1_MN008;5906;201712062000;0;3;0
R1_MN008;5906;201712062100;0;3;0
R1_MN008;5906;201712062200;0;3;0
R1_MN008;5906;201712062300;0;3;0
R1_MN008;5906;201712070000;0;3;0
R1_MN008;5906;201712070100;0;3;0
R1_MN008;5906;201712070200;0;3;0
R1_MN008;5906;201712070300;0;3;0
R1_MN008;5906;201712070400;0;3;0
R1_MN008;5906;201712070500;0;3;0
R1_MN008;5906;201712070600;0;3;0
R1_MN008;5906;201712070700;0;3;0
R1_MN008;5906;201712070800;0;3;0
R1_MN008;5906;201712070900;0;3;0
R1_MN008;5906;201712071000;0;3;0
R1_MN008;5906;201712071100;0;3;0
R1_MN008;5906;201712071200;0;3;0
R1_MN008;5906;201712071300;0;3;0
R1_MN008;5906;201712071400;0;3;0
R1_MN008;5906;201712071500;0;3;0
